CD_TURMA,DS_TURMA,TIPOCLASSE,GRAU
39303549,2ª SERIE G NOITE ANUAL,0,101
39801323,1° ANO 1C MANHA ANUAL,0,14
39907258,2º TERMO A NOITE 2º SEMESTRE,37,5
39619156,NÃO SERIADO  2G TARDE ANUAL,27,110
39724133,3° ANO A MANHA ANUAL,0,14
39384308,2ª ETAPA PRÉ-ESCOLA B TARDE AN,0,6
39601197,NÃO SERIADO  C MANHA ANUAL,0,109
39343457,2ª SERIE B MANHA ANUAL,0,101
39302309,2ª SERIE B NOITE ANUAL,0,101
39469395, 5B TARDE ANUAL,0,14
39283020,3° ANO A MANHA ANUAL,0,14
39282927,2ª SERIE F NOITE ANUAL,0,101
39448504,1° ANO B TARDE ANUAL,0,14
39575580,5° ANO C TARDE ANUAL,0,14
39838351,4056 - LOGÍSTICA - 2° MODULO 2,0,35
40146099,SEMI-PRESENCIAL 78 NOITE 2° SE,2,4
39892171,1006 - ENFERMAGEM - 1° MODULO ,0,35
39843550,3ª SERIE A MANHA ANUAL,0,101
39758544,3° ANO A MANHA ANUAL,0,14
39707131,2ª ETAPA PRÉ-ESCOLA C TARDE AN,0,6
39279905,3ª SERIE A INTEGRAL ANUAL,32,101
39732903,1ª SERIE F NOITE ANUAL,0,101
39492897,1° ANO A TARDE ANUAL,0,14
39340595,6° ANO A TARDE ANUAL,0,14
39682004,MULTISERIADA 2B INTEGRAL ANUAL,1,6
39272611,3ª SERIE A MANHA ANUAL,0,101
39471623, 3B MANHA ANUAL,0,14
39470486, 7A MANHA ANUAL,0,14
39293781,3ª SERIE B MANHA ANUAL,0,101
39748730,8° ANO A MANHA ANUAL,0,14
39575637,4050 - ADMINISTRAÇÃO - 2ª SERI,46,99
39554115,6° ANO 6A MANHA ANUAL,0,14
39761280,6° ANO X INTEGRAL ANUAL,0,14
39569182,NÃO SERIADO  2L INTEGRAL ANUAL,0,109
39575313,NÃO SERIADO  3C TARDE ANUAL,27,110
39550647,5° ANO 5A TARDE ANUAL,0,14
39531954, 1A NOITE 1° SEMESTRE,0,3
39888086,4° ANO B TARDE ANUAL,0,14
39383706,1° TERMO A NOITE 1° SEMESTRE,37,5
39312842,7° ANO B TARDE ANUAL,0,14
39688824,NÃO SERIADO d2 TARDE ANUAL ,27,110
39846625,9° ANO 9A MANHA ANUAL,0,14
39805747,5° ANO A MANHA ANUAL,0,14
39544988,2° ANO 2B TARDE ANUAL,0,14
39735802,MATERNAL 2 BI INTEGRAL ANUAL,0,6
39665025,MATERNAL 2 A INTEGRAL ANUAL,0,6
39293901,2ª SERIE A INTEGRAL ANUAL,32,101
39310162,3ª SERIE E MANHA ANUAL,0,101
39630468,2ª ETAPA PRÉ-ESCOLA C MANHA AN,0,6
39415978,2ª ETAPA PRÉ-ESCOLA F TARDE AN,0,6
39352770,3ª SERIE B MANHA ANUAL,0,101
39622304,NÃO SERIADO  CC NOITE ANUAL,0,109
39363160,3° ANO B MANHA ANUAL,0,14
39787129,MATERNAL 2 B TARDE ANUAL,0,6
39580223,NÃO SERIADO  3F MANHA ANUAL,0,109
39274116,3ª SERIE A NOITE ANUAL,0,101
39808534,2ª ETAPA PRÉ-ESCOLA ID MANHA A,0,6
39363443,3° ANO C INTEGRAL ANUAL,17,14
39872801,7° ANO J MANHA ANUAL,0,14
39810610,3° ANO A MANHA ANUAL,0,14
40149663,1ª SERIE J NOITE ANUAL,0,101
39693772,NÃO SERIADO  D3 TARDE ANUAL,27,110
39633787,NÃO SERIADO  T2 TARDE ANUAL,27,110
39818931,NÃO SERIADO  T8 INTEGRAL ANUAL,0,109
39637732,NÃO SERIADO  C2 MANHA ANUAL,0,109
39308662,1ª SERIE E MANHA ANUAL,0,101
39708622,9° ANO A INTEGRAL ANUAL,0,14
39279858,2° ANO C TARDE ANUAL,0,14
39840645,5° ANO A MANHA ANUAL,0,14
39433234,2° ANO B TARDE ANUAL,0,14
39810128,1° ANO F TARDE ANUAL,0,14
39669770,5° ANO A MANHA ANUAL,0,14
39549967,MULTISERIADA 7J TARDE ANUAL,1,6
39825681,6074 - INFORMATICA PARA INTERN,0,90
39315867,3ª SERIE G NOITE ANUAL,0,101
39335524,2ª SERIE A MANHA ANUAL,0,101
39351690,6° ANO B INTEGRAL ANUAL,17,14
39886010,10139 - DESIGN DE INTERIORES -,0,35
39462479, 1A INTEGRAL ANUAL,0,14
39526665,NÃO SERIADO  2C TARDE ANUAL,27,110
39445713,2ª SERIE B INTEGRAL ANUAL,32,101
39327760,4° ANO C TARDE ANUAL,0,14
39459996,4° ANO D TARDE ANUAL,0,14
39739634,NÃO SERIADO  B  ANUAL,38,109
39275317,2ª SERIE D NOITE ANUAL,0,101
39641292,NÃO SERIADO  3G TARDE ANUAL,27,110
39841474,1ª SERIE A INTEGRAL ANUAL,41,101
39272392,9° ANO B TARDE ANUAL,0,14
39286820,7° ANO A INTEGRAL ANUAL,17,14
39439185,1ª ETAPA PRÉ-ESCOLA A TARDE AN,0,6
39404279,1° ANO A MANHA ANUAL,0,14
39397561,1ª ETAPA PRÉ-ESCOLA A MANHA AN,0,6
39761618,MATERNAL 1 A INTEGRAL ANUAL,0,6
39670866,8° ANO B MANHA ANUAL,0,14
39265613,7° ANO B INTEGRAL ANUAL,17,14
39796876,4° ANO F MANHA ANUAL,0,14
39391502,1° ANO 1B MANHA ANUAL,0,14
40297833,1° ANO D TARDE ANUAL,0,14
39353539,1ª SERIE A INTEGRAL ANUAL,32,101
39708740,3° ANO FA MANHA ANUAL,0,14
39421928,4° ANO A MANHA ANUAL,0,14
39907667,3° TERMO 2T NOITE 2° SEMESTRE,37,5
39708710,2ª ETAPA PRÉ-ESCOLA 5F INTEGRA,0,6
40466005,NÃO SERIADO  L  ANUAL,38,109
39646161,NÃO SERIADO  2C TARDE ANUAL,27,110
39493419,1° ANO A TARDE ANUAL,0,14
39467808,2ª ETAPA PRÉ-ESCOLA B INTEGRAL,0,6
40432200,MATERNAL 2 AT TARDE ANUAL,0,6
39894575,4056 - LOGÍSTICA - 2ª SERIE LO,46,99
39815384,3° ANO T1 TARDE ANUAL,0,14
39602511,5° ANO A INTEGRAL ANUAL,0,14
39537564,8° ANO A MANHA ANUAL,0,14
39833214,1° ANO A TARDE ANUAL,0,14
39679421,MULTISERIADA 2A INTEGRAL ANUAL,1,6
39590375,NÃO SERIADO  C2 TARDE ANUAL,27,110
39668070,1ª ETAPA PRÉ-ESCOLA D TARDE AN,0,6
39484492,1ª ETAPA PRÉ-ESCOLA A MANHA AN,0,6
39887288,4052 - COMERCIO EXTERIOR - 2° ,0,35
39500262,5° ANO C MANHA ANUAL,0,14
39440157,2ª ETAPA PRÉ-ESCOLA C INTEGRAL,0,6
39465955, 4A INTEGRAL ANUAL,1,6
39605108,MULTISERIADA 2D INTEGRAL ANUAL,1,6
39645985,NÃO SERIADO  3D NOITE ANUAL,0,109
39437032,2ª SERIE B NOITE ANUAL,0,101
39921325,NÃO SERIADO HT TARDE 2º SEMEST,27,110
39325257,2ª SERIE E NOITE ANUAL,0,101
39821238,3ª SERIE A MANHA ANUAL,41,101
39327745,1ª SERIE B MANHA ANUAL,0,101
39402838,MATERNAL 1 B INTEGRAL ANUAL,0,6
39756589,MATERNAL 1 A MANHA ANUAL,0,6
39513671,1ª ETAPA PRÉ-ESCOLA A TARDE AN,0,6
39554699,9° ANO 9B TARDE ANUAL,0,14
39599291,NÃO SERIADO  2D NOITE ANUAL,0,109
39341950,8° ANO A TARDE ANUAL,0,14
39557034,3° ANO A INTEGRAL ANUAL,0,14
39711456,1ª ETAPA PRÉ-ESCOLA 4D INTEGRA,0,6
39512667,1ª SERIE C INTEGRAL ANUAL,32,101
39429586,8° ANO B TARDE ANUAL,0,14
39420875,3° ANO C TARDE ANUAL,0,14
39630868,NÃO SERIADO  3B INTEGRAL ANUAL,0,109
39348224,8° ANO A MANHA ANUAL,0,14
39407380,4° ANO D TARDE ANUAL,0,14
39371267,1° ANO A INTEGRAL ANUAL,0,14
39607591,MULTISERIADA 6A INTEGRAL ANUAL,1,6
39619608,NÃO SERIADO  3A INTEGRAL ANUAL,0,109
39505942,1ª SERIE D INTEGRAL ANUAL,32,101
39639482,NÃO SERIADO  3D TARDE ANUAL,27,110
39772159,3° NIVEL EA MANHA ANUAL,0,26
39358416,7° ANO B TARDE ANUAL,0,14
39542444,MULTISERIADA 7H TARDE ANUAL,1,6
39594331,NÃO SERIADO  2C NOITE ANUAL,0,109
39351008,7° ANO D TARDE ANUAL,0,14
39777246,3° ANO B TARDE ANUAL,0,14
39283322,9° ANO B TARDE ANUAL,0,14
39502222,1ª SERIE D MANHA ANUAL,0,101
39333196,7° ANO E INTEGRAL ANUAL,17,14
39473644, 1C MANHA ANUAL,0,14
39455298,2ª ETAPA PRÉ-ESCOLA B INTEGRAL,0,6
39565203,MULTISERIADA 4A INTEGRAL ANUAL,1,6
39854029,1439 - SAUDE BUCAL - 1° MODULO,0,35
39361683,2ª SERIE C NOITE ANUAL,0,101
39453748,1° ANO D MANHA ANUAL,0,14
39721743,2ª ETAPA PRÉ-ESCOLA B MANHA AN,0,6
39532244, 1B INTEGRAL ANUAL,0,14
39493784,7° ANO B INTEGRAL ANUAL,17,14
39273297,7° ANO A TARDE ANUAL,0,14
39469172, 5B TARDE ANUAL,0,14
39359069,1ª SERIE A INTEGRAL ANUAL,32,101
39579532,NÃO SERIADO  G3 TARDE ANUAL,27,110
39637527,4° ANO A MANHA ANUAL,0,14
39554547,3° ANO 3B MANHA ANUAL,0,14
39508196,1° ANO C MANHA ANUAL,0,14
39701264,2ª ETAPA PRÉ-ESCOLA B MANHA AN,0,6
39349327,6° ANO B MANHA ANUAL,0,14
39920667,NÃO SERIADO  1T NOITE 2º SEMES,37,109
39865909,2° ANO D TARDE ANUAL,0,14
39378894,2° TERMO B NOITE 1° SEMESTRE,37,5
39851986,NÃO SERIADO  D TARDE ANUAL,0,109
39865710,2ª SERIE A MANHA ANUAL,41,101
39325227,6° ANO A TARDE ANUAL,0,14
39700312,1ª ETAPA PRÉ-ESCOLA MA MANHA A,0,6
39805221,6° ANO A MANHA ANUAL,0,14
39388553,1° ANO B TARDE ANUAL,0,14
39780239,MATERNAL 1 A INTEGRAL ANUAL,0,6
39285276,2ª SERIE B INTEGRAL ANUAL,32,101
39633096,NÃO SERIADO  B2 MANHA ANUAL,0,109
39451877,NÃO SERIADO  2A NOITE ANUAL,0,109
39702939,NÃO SERIADO C TARDE ANUAL ,27,110
39615160,NÃO SERIADO  EN NOITE ANUAL,0,109
39553082,8° ANO 8C MANHA ANUAL,0,14
39794282,5° ANO B TARDE ANUAL,0,14
39403712,5° ANO B MANHA ANUAL,0,14
39348730,8° ANO H TARDE ANUAL,0,14
39374297,MULTISSERIADA B  ANUAL,0,4
39695690,NÃO SERIADO 2D TARDE ANUAL ,27,110
39607774,MULTISSERIADA A INTEGRAL ANUAL,1,6
39686128,MATERNAL 2 A MANHA ANUAL,0,6
39374404,MULTISSERIADA 01  ANUAL,0,5
39271950,3ª SERIE C MANHA ANUAL,0,101
39265923,3ª SERIE B INTEGRAL ANUAL,32,101
39808962,6° ANO A MANHA ANUAL,0,14
39268017,6° ANO B INTEGRAL ANUAL,17,14
39829095,13182 - SEGURANCA DO TRABALHO ,0,35
39863795,MATERNAL 1 CL TARDE ANUAL,0,6
39633966,NÃO SERIADO  1T NOITE 1º SEMES,37,109
39478752, 9B MANHA ANUAL,0,14
39444893,1ª SERIE PE INTEGRAL ANUAL,32,101
39905056,2ª SERIE A MANHA ANUAL,41,101
39293612,8° ANO A TARDE ANUAL,0,14
39305535,6° ANO B TARDE ANUAL,0,14
39561629,2ª ETAPA PRÉ-ESCOLA B MANHA AN,0,6
39742483,1ª ETAPA PRÉ-ESCOLA A TARDE AN,0,6
39716109,SEMI-PRESENCIAL N TARDE 1° SEM,2,5
39286024,3ª SERIE C INTEGRAL ANUAL,32,101
39393115,4° ANO B TARDE ANUAL,0,14
39399214,5° ANO E TARDE ANUAL,0,14
39494272,5° ANO A TARDE ANUAL,0,14
39307743,1° ANO B TARDE ANUAL,0,14
39350362,1° ANO A MANHA ANUAL,0,14
39264471,9° ANO A INTEGRAL ANUAL,17,14
39374991,1 - ESPANHOL - 2° ESTAGIO DISC,0,15
39619631,NÃO SERIADO  3D NOITE ANUAL,0,109
39300406,6° ANO B INTEGRAL ANUAL,17,14
39843207,2° ANO C MANHA ANUAL,0,14
39701592,NÃO SERIADO  B TARDE ANUAL,0,109
39704784,MULTISSERIADA ME NOITE 1° SEME,39,5
39265749,2ª SERIE E MANHA ANUAL,0,101
39409723,1° ANO 4 TARDE ANUAL,0,14
39846719,MULTISSERIADA TA MANHA ANUAL,1,6
39313425,1ª SERIE A INTEGRAL ANUAL,32,101
39842420,4° ANO M1 MANHA ANUAL,0,14
39485415,MATERNAL 2 A INTEGRAL ANUAL,0,6
39703618,2ª ETAPA PRÉ-ESCOLA C INTERMED,0,6
39790268,2ª SERIE A MANHA ANUAL,41,101
39545029,3° ANO 3C TARDE ANUAL,0,14
39535427, 7B MANHA ANUAL,1,6
39555506,MULTISERIADA 7G TARDE ANUAL,1,6
39784106,1015 - MASSOTERAPIA - 2° MODUL,0,35
39285570,2ª SERIE B INTEGRAL ANUAL,32,101
39502934,9° ANO C TARDE ANUAL,0,14
39437611,3° ANO C MANHA ANUAL,0,14
39703785,3° ANO E TARDE ANUAL,0,14
39454460,2ª ETAPA PRÉ-ESCOLA A TARDE AN,0,6
39651866,NÃO SERIADO  TA TARDE 1º SEMES,27,110
39556319,8° ANO A MANHA ANUAL,0,14
39397267,3° ANO E TARDE ANUAL,0,14
39909984,11 - INGLES - 1° ESTAGIO DISCI,0,15
39281903,2ª SERIE B INTEGRAL ANUAL,32,101
39829567,NÃO SERIADO  2R TARDE ANUAL,0,109
39364037,1ª SERIE B INTEGRAL ANUAL,32,101
39767161,1° ANO B MANHA ANUAL,0,14
39409779,2ª ETAPA PRÉ-ESCOLA A TARDE AN,0,6
39889212,3043 - MECANICA - 1° MODULO PT,0,35
39494877,1ª SERIE B INTEGRAL ANUAL,32,101
39367365,7° ANO D MANHA ANUAL,0,14
39424165,3° ANO D TARDE ANUAL,0,14
39777777,NÃO SERIADO  3G TARDE ANUAL,0,109
39412510,7° ANO D TARDE ANUAL,0,14
39897479,2° NIVEL A INTERMEDIARIO ANUAL,0,26
39649300,1ª ETAPA PRÉ-ESCOLA 4D MANHA A,0,6
39691018,NÃO SERIADO D4 TARDE ANUAL ,27,110
39320636,7° ANO B INTEGRAL ANUAL,17,14
39393969,9° ANO A MANHA ANUAL,0,14
39746278,1412 - ENFERMAGEM - 3° MODULO ,0,35
39641040,NÃO SERIADA 1D TARDE ANUAL,43,9
39317753,9° ANO A MANHA ANUAL,0,14
39627238,4° ANO 4B TARDE ANUAL,0,14
39457778,10139 - DESIGN DE INTERIORES -,0,25
40142370,PINTURA - JUVENIL - MISTA C TA,25,31
39898293,AEE B TARDE ANUAL,15,32
39485888,2ª ETAPA PRÉ-ESCOLA B TARDE AN,0,6
39643944,NÃO SERIADO  3D NOITE ANUAL,0,109
39334087,2ª SERIE A INTEGRAL ANUAL,32,101
39626437,NÃO SERIADO  3A NOITE ANUAL,0,109
39279877,8° ANO B INTEGRAL ANUAL,17,14
39714817,1° ANO F MANHA ANUAL,0,14
39805053,11175 - QUIMICA - 3ª SERIE 3D ,0,90
39347938,2ª SERIE A INTEGRAL ANUAL,32,101
39303410,6° ANO B INTEGRAL ANUAL,17,14
39857183,2ª ETAPA PRÉ-ESCOLA 2 TARDE AN,0,6
39293075,9° ANO B MANHA ANUAL,0,14
39331587,2° ANO A MANHA ANUAL,0,14
39298455,1° ANO B TARDE ANUAL,0,14
39553393,MULTISERIADA 7M TARDE ANUAL,1,6
39778038,1° ANO M3 MANHA ANUAL,0,14
39731775,EEE AA TARDE ANUAL,0,6
39621516,NÃO SERIADO  2B NOITE ANUAL,0,109
39353965,2ª SERIE A MANHA ANUAL,0,101
39914914,1° TERMO B NOITE 2° SEMESTRE,37,5
39379435,3° TERMO A NOITE 1° SEMESTRE,37,5
39564420,NÃO SERIADA A7 MANHA ANUAL,43,9
39616026,NÃO SERIADO  3D NOITE ANUAL,0,109
39309923,1ª SERIE C MANHA ANUAL,0,101
39734709,NÃO SERIADA A MANHA ANUAL,43,8
39462322,1° ANO C INTEGRAL ANUAL,17,14
39323716,7° ANO D TARDE ANUAL,0,14
39604011,2° ANO B TARDE ANUAL,0,14
39495481,3° ANO D TARDE ANUAL,0,14
39398753,1° ANO C TARDE ANUAL,0,14
39602704,NÃO SERIADO  CE INTEGRAL ANUAL,0,109
39510544,1ª SERIE B INTEGRAL ANUAL,32,101
39305245,1ª SERIE J TARDE ANUAL,0,101
39456943,1° ANO C TARDE ANUAL,0,14
39484293,5° ANO D MANHA ANUAL,0,14
39550601,7° ANO 7D TARDE ANUAL,0,14
39552735,5° ANO 5C TARDE ANUAL,0,14
39449942,4° ANO C TARDE ANUAL,0,14
39675440,BERÇÁRIO 2 A INTEGRAL ANUAL,0,6
40490572,NÃO SERIADO  E  ANUAL,38,109
39448377,5° ANO C MANHA ANUAL,0,14
39457890,6° ANO C INTEGRAL ANUAL,17,14
39345019,2° ANO E TARDE ANUAL,0,14
39677798,1ª ETAPA PRÉ-ESCOLA A INTEGRAL,0,6
39388808,4° ANO D TARDE ANUAL,0,14
39857234,5° ANO B MANHA ANUAL,0,14
39302623,2ª SERIE A MANHA ANUAL,0,101
39661631,1ª SERIE B TARDE ANUAL,0,101
39330111,1ª SERIE D INTEGRAL ANUAL,32,101
39531349,1ª SERIE D MANHA ANUAL,0,101
39437461,4° ANO A MANHA ANUAL,0,14
39468044, 2A INTEGRAL ANUAL,0,14
39292847,1° ANO A TARDE ANUAL,0,14
39364899,2ª SERIE 2A INTEGRAL ANUAL,32,101
39324047,2ª SERIE E MANHA ANUAL,0,101
39348871,8° ANO C INTEGRAL ANUAL,17,14
39271050,8° ANO C INTEGRAL ANUAL,17,14
39799763,14 - LIBRAS  - 1° ESTAGIO DISC,0,15
39603728,NÃO SERIADO  3A INTEGRAL ANUAL,0,109
39729966,7° ANO F TARDE ANUAL,0,14
39294416,5° ANO A TARDE ANUAL,0,14
39880677,3° ANO B TARDE ANUAL,0,14
39310008,2ª SERIE C NOITE ANUAL,0,101
39550629,8° ANO 8B INTEGRAL ANUAL,0,14
39472256, 7B MANHA ANUAL,0,14
39549917,MULTISERIADA 7A MANHA ANUAL,1,6
39812117,BERÇÁRIO 1 A INTEGRAL ANUAL,0,6
39728157,12° TERMO A1 NOITE 1° SEMESTRE,0,4
39920685,MULTISSERIADA DM NOITE 2° SEME,1,5
39590211,NÃO SERIADO  A3 MANHA ANUAL,0,109
39302582,6° ANO B TARDE ANUAL,0,14
39318080,8° ANO B INTEGRAL ANUAL,17,14
39852884,1ª ETAPA PRÉ-ESCOLA 52 INTEGRA,0,6
39695570,NÃO SERIADO 3d TARDE ANUAL ,27,110
39348810,2ª SERIE A INTEGRAL ANUAL,32,101
39545297,3° ANO 3C MANHA ANUAL,0,14
39707732,3° ANO I TARDE ANUAL,0,14
39385342,2ª ETAPA PRÉ-ESCOLA E TARDE AN,0,6
39412704,1° ANO A MANHA ANUAL,0,14
39609881,MATERNAL 1 D INTEGRAL ANUAL,0,6
39820080,NÃO SERIADO  A7 INTEGRAL ANUAL,0,109
39318396,3ª SERIE I NOITE ANUAL,0,101
39618681,1ª SERIE F MANHA ANUAL,0,101
39624383,NÃO SERIADO  2B TARDE ANUAL,27,110
39266181,7° ANO C TARDE ANUAL,0,14
39779356,5° ANO B INTEGRAL ANUAL,0,14
39308889,6° ANO A INTEGRAL ANUAL,17,14
39454663,4° ANO A MANHA ANUAL,0,14
39769312,1° ANO 1D INTEGRAL ANUAL,0,14
39730437,MATERNAL 1 B INTEGRAL ANUAL,0,6
39271065,7° ANO A TARDE ANUAL,0,14
39324951,4° ANO C MANHA ANUAL,0,14
39744935,9° ANO B MANHA ANUAL,0,14
39357943,1ª SERIE E TARDE ANUAL,0,101
39264059,9° ANO 1 MANHA ANUAL,0,14
39526163,1° ANO F MANHA ANUAL,0,14
39837762,2ª SERIE A MANHA ANUAL,41,101
39361751,1ª SERIE J TARDE ANUAL,0,101
39276561,4° ANO A TARDE ANUAL,0,14
39625025,NÃO SERIADO  3A INTEGRAL ANUAL,0,109
39284686,3° ANO B INTEGRAL ANUAL,17,14
39728490,2ª ETAPA PRÉ-ESCOLA A MANHA AN,0,6
39739634,NÃO SERIADO  B  ANUAL,38,109
39487648,9° ANO C INTEGRAL ANUAL,17,14
39657985,NÃO SERIADO  IF  ANUAL,38,109
39831521,4059 - RECURSOS HUMANOS - 2° M,0,35
39689124,NÃO SERIADO  2A TARDE ANUAL,27,110
39494532,1ª SERIE G INTEGRAL ANUAL,32,101
39497226,4° ANO 2 TARDE ANUAL,0,14
39374438,MULTISSERIADA D  ANUAL,0,5
39860777,2ª SERIE A MANHA ANUAL,41,101
39353434,6° ANO B INTEGRAL ANUAL,17,14
39317200,4° ANO C MANHA ANUAL,0,14
39290057,4° ANO B MANHA ANUAL,0,14
39499928,3° ANO B MANHA ANUAL,0,14
39908128,NÃO SERIADO  T1 NOITE 2º SEMES,37,109
39858402,3ª SERIE A MANHA ANUAL,41,101
39524531,1 - ESPANHOL - MULTISSERIADA 5,1,15
39302766,8° ANO A INTEGRAL ANUAL,17,14
39347772,5° ANO E INTEGRAL ANUAL,17,14
39301504,5° ANO E TARDE ANUAL,0,14
39695126,NÃO SERIADO 3D TARDE ANUAL ,27,110
39890829,1ª ETAPA PRÉ-ESCOLA A TARDE AN,0,6
39921241,9° TERMO B NOITE 2° SEMESTRE,0,4
39642623,NÃO SERIADO  T3 TARDE 1º SEMES,27,110
39820885,NÃO SERIADO  2A MANHA ANUAL,0,109
39587245,5° ANO A MANHA ANUAL,0,14
40298751,1ª ETAPA PRÉ-ESCOLA A INTEGRAL,0,6
39687767,MATERNAL 1 B MANHA ANUAL,0,6
39648466,5° ANO D TARDE ANUAL,0,14
39653730,5° ANO 2 MANHA ANUAL,0,14
39407010,2° ANO A TARDE ANUAL,0,14
39442639,6° ANO D TARDE ANUAL,0,14
39268307,2° ANO A TARDE ANUAL,0,14
39892893,1048 - ESTÉTICA - AMBIENTE E S,0,35
39666360,MULTISSERIADA E INTEGRAL ANUAL,1,6
39850212,1ª ETAPA PRÉ-ESCOLA A MANHA AN,0,6
39271773,3ª SERIE A MANHA ANUAL,0,101
39504271,3° NIVEL B MANHA ANUAL,0,26
39850393,MATERNAL 2 AM MANHA ANUAL,0,6
39653732,BERÇÁRIO 2 A INTEGRAL ANUAL,0,6
39270537,9° ANO A INTEGRAL ANUAL,17,14
39676329,1ª ETAPA PRÉ-ESCOLA D MANHA AN,0,6
39569276,4056 - LOGISTICA - 2ª SERIE A ,46,99
39578237,NÃO SERIADO  2C MANHA ANUAL,0,109
39504831,2° ANO FI VESPERTINO ANUAL,0,14
39374317,MULTISSERIADA EF  ANUAL,0,4
39480085,5° ANO D INTEGRAL ANUAL,0,14
39330172,2ª SERIE C MANHA ANUAL,0,101
39407324,4° ANO A MANHA ANUAL,0,14
39388400,4° ANO 4A MANHA ANUAL,0,14
39486604,1° ANO A TARDE ANUAL,0,14
39723591,3° ANO A MANHA ANUAL,0,14
39501877,6° ANO C INTEGRAL ANUAL,17,14
39264079,3° ANO B MANHA ANUAL,0,14
39366666,MATERNAL 1 B INTEGRAL ANUAL,0,6
39597918,NÃO SERIADO  3D MANHA ANUAL,0,109
39898111,MULTISERIADA 5B TARDE ANUAL,1,6
39825149,9° ANO B MANHA ANUAL,0,14
39819703,4050 - ADMINISTRAÇÃO - 3° MODU,0,35
39552775,MULTISERIADA 7E MANHA ANUAL,1,6
39345992,2° ANO E MANHA ANUAL,0,14
39566766,NÃO SERIADO  3A MANHA ANUAL,0,109
39645801,NÃO SERIADO  3A INTEGRAL ANUAL,0,109
39305939,8° ANO C INTEGRAL ANUAL,17,14
39496898,3° ANO C TARDE ANUAL,0,14
39636135,MULTISERIADA 6E INTEGRAL ANUAL,1,6
39662860,BERÇÁRIO 2 5B MANHA ANUAL,0,6
39815857,3ª SERIE A MANHA ANUAL,41,101
39694722,NÃO SERIADO  I1 TARDE ANUAL,27,110
39550999,8° ANO 8B MANHA ANUAL,0,14
39724948,2° ANO B MANHA ANUAL,0,14
39313715,1° ANO A TARDE ANUAL,0,14
39655804,NÃO SERIADO  A2 MANHA ANUAL,0,109
39860446,3ª SERIE A MANHA ANUAL,41,101
39729984,9° ANO E MANHA ANUAL,0,14
39472449, 6A TARDE ANUAL,0,14
39760296,6° ANO MB MANHA ANUAL,0,14
39483277,2° ANO A MANHA ANUAL,0,14
39494740,6° ANO DI MANHA ANUAL,0,14
39529136,7° ANO D INTEGRAL ANUAL,17,14
39584243,MULTISERIADA 2A INTEGRAL ANUAL,1,6
39617759,NÃO SERIADO  T3 NOITE 1º SEMES,37,109
39353184,2ª SERIE 4 NOITE ANUAL,0,101
39330733,2ª SERIE A INTEGRAL ANUAL,32,101
39824900,9° ANO B MANHA ANUAL,0,14
39471509, 7A MANHA ANUAL,0,14
39594568,NÃO SERIADA M MANHA ANUAL,43,9
39551143,8° ANO 8B TARDE ANUAL,0,14
39374310,MULTISSERIADA A1  ANUAL,0,4
39461702, 3A INTEGRAL ANUAL,1,6
39654287,1ª SERIE E MANHA ANUAL,0,101
39396547,5° ANO A MANHA ANUAL,0,14
40297192,3° ANO E TARDE ANUAL,0,14
39655555,NÃO SERIADO  3D TARDE ANUAL,27,110
39885636,4050 - ADMINISTRAÇÃO - 3ª SERI,34,99
39506724,4050 - ADMINISTRAÇÃO - 2ª SERI,46,104
39603171,5° ANO B INTEGRAL ANUAL,0,14
39766247,2° NIVEL T5 INTERMEDIARIO ANUA,0,26
39775574,1° ANO A MANHA ANUAL,0,14
39417314,1ª ETAPA PRÉ-ESCOLA A INTEGRAL,0,6
39401177,2ª ETAPA PRÉ-ESCOLA AO TARDE A,0,6
39707148,BERÇÁRIO 2 IA INTEGRAL ANUAL,0,6
39812042,8° ANO B MANHA ANUAL,0,14
39733438,9° ANO A MANHA ANUAL,0,14
39461680,2° ANO B MANHA ANUAL,0,14
39515046,1ª ETAPA PRÉ-ESCOLA B INTEGRAL,0,6
39297386,3° ANO A INTEGRAL ANUAL,17,14
39805358,4050 - ADMINISTRAÇÃO - 3° MODU,0,35
39395545,1° ANO B MANHA ANUAL,0,14
39452672,1ª ETAPA PRÉ-ESCOLA B MANHA AN,0,6
39346563,7° ANO A INTEGRAL ANUAL,17,14
39673186,MULTISSERIADA 12 NOITE 1° SEME,39,5
39269958,2ª SERIE A INTEGRAL ANUAL,32,101
39363336,4° ANO C TARDE ANUAL,0,14
39695423,NÃO SERIADO  H1 TARDE ANUAL,27,110
39569538,NÃO SERIADO  2F TARDE ANUAL,27,110
39370719,3° ANO F TARDE ANUAL,0,14
39311282,2ª SERIE C MANHA ANUAL,0,101
39411908,4° ANO E MANHA ANUAL,0,14
39553293,MULTISERIADA 3B INTEGRAL ANUAL,1,6
39357788,1ª SERIE A MANHA ANUAL,0,101
39626934,NÃO SERIADO  2G NOITE ANUAL,0,109
39826577,8° ANO B MANHA ANUAL,0,14
39667625,3° ANO B MANHA ANUAL,0,14
39440917,1ª ETAPA PRÉ-ESCOLA A INTEGRAL,0,6
39640000,NÃO SERIADO  2D TARDE ANUAL,27,110
39581591,NÃO SERIADO  2B NOITE ANUAL,0,109
39264526,8° ANO A MANHA ANUAL,0,14
39726532,2ª ETAPA PRÉ-ESCOLA A MANHA AN,0,6
39646560,MULTISERIADA 3D INTEGRAL ANUAL,1,6
39351449,2ª SERIE D NOITE ANUAL,0,101
